,age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week
15849,44,Private,HS-grad,Married-spouse-absent,Machine-op-inspct,Unmarried,White,Female,40
15851,27,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,Male,45
15852,32,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,40
15853,53,Private,HS-grad,Divorced,Other-service,Not-in-family,Black,Male,40
15854,22,Private,Some-college,Never-married,Prof-specialty,Own-child,White,Male,98
15856,47,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,30
15857,68,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,40
15858,39,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,40
15859,22,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,Female,40
15860,62,?,7th-8th,Married-civ-spouse,?,Husband,White,Male,40
15861,20,Private,HS-grad,Never-married,Sales,Own-child,White,Female,35
15862,21,Private,HS-grad,Never-married,Handlers-cleaners,Other-relative,White,Male,38
15863,34,Private,Assoc-voc,Never-married,Other-service,Not-in-family,White,Male,50
15864,30,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,75
15865,25,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,40
15866,23,State-gov,HS-grad,Never-married,Other-service,Own-child,White,Female,21
15867,40,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,40
15868,26,Federal-gov,HS-grad,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,40
15869,57,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,40
15870,36,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,60
15872,49,State-gov,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Male,40
15873,58,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
15875,59,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,45
15879,47,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40
15880,56,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,45
15882,42,Private,HS-grad,Widowed,Exec-managerial,Not-in-family,Black,Female,35
15883,21,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,40
15884,21,Private,HS-grad,Married-spouse-absent,Machine-op-inspct,Own-child,White,Female,40
15885,47,Private,HS-grad,Married-civ-spouse,Tech-support,Wife,White,Female,40
15886,22,Self-emp-not-inc,Some-college,Never-married,Farming-fishing,Own-child,White,Male,20
15887,35,Private,Assoc-acdm,Never-married,Adm-clerical,Not-in-family,White,Female,40
15888,41,Private,11th,Never-married,Handlers-cleaners,Other-relative,Black,Female,40
15889,43,Federal-gov,Bachelors,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,53
15890,60,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,55
15891,73,Private,7th-8th,Married-civ-spouse,Sales,Husband,White,Male,30
15892,90,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,40
15895,45,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40
15896,19,Private,HS-grad,Never-married,Sales,Not-in-family,White,Male,45
15897,30,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,35
15898,19,Private,12th,Never-married,Handlers-cleaners,Own-child,Black,Female,52
15900,22,Federal-gov,Bachelors,Never-married,Prof-specialty,Own-child,White,Male,10
15901,19,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,28
15902,45,Federal-gov,Assoc-acdm,Divorced,Adm-clerical,Unmarried,Asian-Pac-Islander,Male,40
15903,26,Local-gov,HS-grad,Never-married,Other-service,Unmarried,Black,Female,25
15904,42,Local-gov,10th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40
15905,62,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,35
15906,61,Private,10th,Married-civ-spouse,Sales,Husband,White,Male,40
15907,34,Private,Bachelors,Divorced,Sales,Not-in-family,Amer-Indian-Eskimo,Male,60
15909,56,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
15910,32,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
15911,24,?,Some-college,Never-married,?,Unmarried,White,Male,40
15912,26,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,40
15913,32,Private,HS-grad,Never-married,Sales,Own-child,Black,Female,45
15916,23,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,25
15917,23,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,40
15918,54,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,40
15919,28,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,Female,35
15920,35,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,40
15921,30,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,25
15922,23,Private,12th,Married-civ-spouse,Craft-repair,Husband,White,Male,40
15923,42,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,50
15924,72,Private,10th,Widowed,Adm-clerical,Not-in-family,White,Female,20
15926,37,Private,Bachelors,Never-married,Craft-repair,Not-in-family,White,Male,40
15927,54,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Female,40
15930,65,Private,Some-college,Widowed,Adm-clerical,Not-in-family,White,Female,15
15931,22,Private,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,45
15933,65,Private,10th,Widowed,Sales,Not-in-family,White,Female,20
15934,33,Self-emp-not-inc,HS-grad,Never-married,Other-service,Not-in-family,White,Female,35
15935,35,Private,HS-grad,Never-married,Machine-op-inspct,Unmarried,White,Male,65
15936,27,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,40
15937,34,State-gov,HS-grad,Never-married,Other-service,Own-child,Black,Male,42
15938,53,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,70
15939,23,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,40
15940,43,State-gov,Doctorate,Separated,Prof-specialty,Unmarried,White,Female,40
15941,58,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
15943,26,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,50
15944,60,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50
15945,28,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,50
15946,33,Federal-gov,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,30
15947,29,Local-gov,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,40
15948,54,State-gov,Doctorate,Never-married,Exec-managerial,Not-in-family,White,Female,50
15949,41,Private,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,36
15951,31,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,27
15952,23,Private,Bachelors,Never-married,Sales,Own-child,Black,Female,25
15953,31,Private,Some-college,Married-spouse-absent,Transport-moving,Not-in-family,Black,Male,40
15955,51,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40
15956,59,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40
15957,23,Private,Some-college,Never-married,Prof-specialty,Not-in-family,White,Female,45
15958,24,Self-emp-not-inc,Some-college,Never-married,Exec-managerial,Not-in-family,Black,Male,45
15959,67,Self-emp-not-inc,HS-grad,Divorced,Prof-specialty,Not-in-family,White,Female,20
15960,65,?,HS-grad,Widowed,?,Not-in-family,White,Female,35
15961,47,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
15962,21,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,40
15963,38,Private,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,40
15964,55,Private,Bachelors,Divorced,Prof-specialty,Unmarried,White,Female,40
15966,24,Private,HS-grad,Separated,Other-service,Unmarried,White,Female,50
15967,24,Private,HS-grad,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,40
15969,19,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,24
15970,32,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,50
15971,63,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,60
15972,18,Private,Some-college,Never-married,Sales,Not-in-family,White,Female,30
15973,36,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,45
15974,41,Private,Bachelors,Divorced,Transport-moving,Own-child,Black,Male,40
15975,57,Private,Some-college,Never-married,Protective-serv,Not-in-family,White,Male,40
15976,48,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
15977,44,Private,HS-grad,Divorced,Sales,Not-in-family,White,Female,40
15978,25,Private,Some-college,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Male,40
15979,48,Private,12th,Married-civ-spouse,Exec-managerial,Husband,White,Male,50
15981,74,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,55
15982,44,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Female,40
15983,26,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,40
15984,54,Local-gov,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,40
15985,39,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,48
15986,38,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,40
15987,18,Private,10th,Never-married,Other-service,Other-relative,White,Female,40
15988,32,Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,Other,Female,40
15989,24,Private,Some-college,Never-married,Other-service,Own-child,White,Male,40
15990,19,Self-emp-not-inc,9th,Never-married,Prof-specialty,Not-in-family,White,Male,35
15991,28,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
15992,28,Private,HS-grad,Separated,Handlers-cleaners,Not-in-family,Other,Male,30
15993,49,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
15994,50,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,40
15995,63,Private,HS-grad,Widowed,Machine-op-inspct,Other-relative,Black,Female,40
15997,68,Self-emp-inc,HS-grad,Widowed,Other-service,Unmarried,White,Female,15
15998,41,Federal-gov,Some-college,Married-civ-spouse,Exec-managerial,Husband,Black,Male,40
15999,21,?,HS-grad,Never-married,?,Not-in-family,White,Female,40
16004,64,?,HS-grad,Divorced,?,Not-in-family,White,Male,40
16005,54,Private,HS-grad,Widowed,Other-service,Unmarried,White,Female,40
16006,28,Private,Bachelors,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,30
16007,26,State-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,40
16008,35,State-gov,Bachelors,Separated,Exec-managerial,Not-in-family,White,Male,42
16009,48,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,15
16010,50,Private,Assoc-acdm,Married-civ-spouse,Sales,Wife,White,Female,40
16011,39,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,40
16012,46,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,45
16013,41,Private,Some-college,Widowed,Adm-clerical,Unmarried,Black,Female,48
16015,57,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,40
16016,32,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,40
16017,41,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,Black,Male,50
16018,55,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
16022,45,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,40
16025,38,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,65
16026,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,50
16027,48,Self-emp-not-inc,Some-college,Divorced,Handlers-cleaners,Own-child,White,Female,40
16028,38,Local-gov,Some-college,Married-spouse-absent,Exec-managerial,Unmarried,Black,Female,35
16029,26,State-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,60
16030,24,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Male,40
16031,35,Private,HS-grad,Married-spouse-absent,Other-service,Unmarried,Black,Female,20
16032,37,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,75
16034,37,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,40
16035,37,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Female,50
16036,28,Private,Masters,Never-married,Exec-managerial,Not-in-family,White,Female,80
16037,22,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
16039,45,Local-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,40
16040,29,Self-emp-not-inc,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,50
16043,25,Private,Assoc-acdm,Never-married,Prof-specialty,Own-child,White,Female,40
16044,58,Private,HS-grad,Divorced,Sales,Other-relative,White,Female,32
16045,28,Self-emp-inc,Assoc-voc,Never-married,Sales,Not-in-family,White,Male,60
16046,58,Private,HS-grad,Widowed,Sales,Not-in-family,White,Female,35
16048,59,Private,7th-8th,Married-civ-spouse,Protective-serv,Husband,White,Male,40
16049,39,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,40
16050,53,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,50
16051,54,Private,Prof-school,Never-married,Prof-specialty,Other-relative,White,Female,65
16052,51,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,50
16053,59,Private,Masters,Married-civ-spouse,Sales,Husband,White,Male,55
16055,36,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,40
16056,37,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,60
16057,32,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,40
16058,38,Self-emp-not-inc,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,50
16059,19,Private,HS-grad,Separated,Adm-clerical,Own-child,White,Female,30
16060,55,Local-gov,Bachelors,Widowed,Prof-specialty,Not-in-family,White,Female,48
16061,30,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,40
16062,27,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,50
16064,44,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,5
16066,32,Private,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,50
16067,60,Private,HS-grad,Married-spouse-absent,Other-service,Unmarried,White,Female,20
16068,28,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,40
16069,44,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
16071,57,State-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
16072,41,Private,Some-college,Divorced,Transport-moving,Not-in-family,White,Male,60
16074,44,Private,Some-college,Divorced,Exec-managerial,Unmarried,White,Female,42
16076,57,Private,1st-4th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,22
16078,35,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,16
16079,51,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,50
16080,27,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,Male,45
16081,41,State-gov,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,40
16082,28,?,Bachelors,Never-married,?,Not-in-family,White,Male,8
16083,37,Self-emp-not-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,60
16084,18,Private,Some-college,Never-married,Other-service,Own-child,White,Male,8
16085,24,State-gov,7th-8th,Never-married,Tech-support,Unmarried,White,Female,20
16087,40,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,48
16089,22,Private,Some-college,Never-married,Prof-specialty,Not-in-family,White,Female,40
16090,44,Private,10th,Married-spouse-absent,Adm-clerical,Unmarried,Black,Female,30
16091,43,Private,Some-college,Divorced,Exec-managerial,Unmarried,White,Female,45
16092,58,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,20
16093,59,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,45
16094,31,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,45
16095,35,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Male,40
16096,17,Private,10th,Never-married,Sales,Own-child,White,Female,20
16097,45,Private,Some-college,Divorced,Prof-specialty,Unmarried,White,Female,32
16099,35,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,45
16100,25,Federal-gov,Bachelors,Never-married,Tech-support,Not-in-family,White,Male,45
16101,58,Private,HS-grad,Divorced,Handlers-cleaners,Not-in-family,White,Male,40
16102,39,Private,Some-college,Divorced,Handlers-cleaners,Not-in-family,White,Male,50
16103,69,?,1st-4th,Married-civ-spouse,?,Husband,Asian-Pac-Islander,Male,34
16107,41,Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40
16108,74,Private,9th,Widowed,Craft-repair,Not-in-family,White,Male,10
16109,43,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,50
16110,18,Private,Some-college,Never-married,Other-service,Own-child,White,Male,20
16111,24,Federal-gov,Bachelors,Never-married,Armed-Forces,Not-in-family,White,Male,40
16118,27,State-gov,Some-college,Divorced,Adm-clerical,Unmarried,Black,Male,40
16119,30,Private,Some-college,Divorced,Other-service,Own-child,White,Female,20
16120,63,Local-gov,Bachelors,Divorced,Craft-repair,Not-in-family,Black,Male,35
16121,33,Private,HS-grad,Never-married,Sales,Not-in-family,White,Male,50
16123,20,?,9th,Never-married,?,Own-child,White,Male,40
16124,51,Private,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,40
16127,43,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
16128,27,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
16129,19,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,40
16130,20,?,HS-grad,Never-married,?,Not-in-family,Other,Male,43
16131,17,Private,12th,Never-married,Other-service,Own-child,White,Female,6
