,age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week
10536,19,Private,HS-grad,Never-married,Sales,Own-child,White,Female,24
10537,20,Private,Some-college,Never-married,Craft-repair,Unmarried,White,Male,40
10538,66,Private,HS-grad,Widowed,Sales,Other-relative,White,Female,35
10539,22,?,Some-college,Never-married,?,Not-in-family,Black,Female,25
10541,19,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,Male,40
10542,36,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,40
10543,33,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,60
10544,41,Private,Bachelors,Divorced,Sales,Not-in-family,White,Male,56
10545,90,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,50
10546,78,?,7th-8th,Married-civ-spouse,?,Husband,White,Male,60
10547,36,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Female,40
10549,35,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,40
10550,46,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,45
10551,38,Private,HS-grad,Never-married,Machine-op-inspct,Other-relative,White,Male,40
10552,24,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
10554,49,Private,7th-8th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
10555,19,Private,HS-grad,Never-married,Other-service,Own-child,Black,Male,30
10556,77,Private,Some-college,Widowed,Priv-house-serv,Not-in-family,White,Female,20
10557,46,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,56
10558,41,Private,Some-college,Separated,Craft-repair,Not-in-family,Black,Male,40
10560,21,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
10561,24,Private,12th,Never-married,Farming-fishing,Own-child,Black,Male,40
10563,23,State-gov,Some-college,Never-married,Adm-clerical,Own-child,White,Male,25
10564,38,Federal-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40
10567,47,Federal-gov,Bachelors,Never-married,Adm-clerical,Unmarried,Black,Male,40
10568,39,Local-gov,Masters,Divorced,Prof-specialty,Not-in-family,White,Female,40
10569,40,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,48
10570,21,?,Some-college,Never-married,?,Own-child,White,Male,40
10571,32,Private,HS-grad,Divorced,Adm-clerical,Own-child,Asian-Pac-Islander,Female,40
10572,23,Private,HS-grad,Never-married,Exec-managerial,Own-child,White,Male,40
10573,44,State-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,40
10574,37,Private,Some-college,Separated,Other-service,Not-in-family,Black,Male,40
10575,70,Private,Bachelors,Widowed,Prof-specialty,Unmarried,White,Female,20
10576,51,Private,Masters,Married-civ-spouse,Protective-serv,Husband,White,Male,40
10577,66,Private,9th,Separated,Other-service,Not-in-family,Black,Female,30
10579,36,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
10580,48,Self-emp-inc,Bachelors,Divorced,Sales,Not-in-family,White,Male,60
10581,24,?,HS-grad,Married-civ-spouse,?,Husband,White,Male,40
10582,51,Private,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,40
10583,43,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50
10584,27,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,60
10586,20,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,35
10588,19,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Male,40
10589,32,Local-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,60
10591,26,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,60
10592,39,Private,HS-grad,Never-married,Sales,Unmarried,White,Female,60
10593,24,Private,Bachelors,Never-married,Other-service,Own-child,Black,Female,75
10594,45,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
10595,20,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Male,40
10596,49,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Other-relative,White,Female,45
10597,35,State-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,40
10598,30,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,40
10601,35,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,50
10603,20,Private,11th,Never-married,Craft-repair,Not-in-family,Black,Male,25
10604,44,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
10605,33,Self-emp-not-inc,HS-grad,Married-civ-spouse,Other-service,Husband,Black,Male,40
10606,50,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
10607,25,Private,HS-grad,Never-married,Adm-clerical,Unmarried,White,Female,40
10608,28,State-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,40
10609,60,Federal-gov,Bachelors,Married-civ-spouse,Adm-clerical,Husband,Black,Male,40
10610,38,Federal-gov,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,40
10614,39,Local-gov,11th,Divorced,Adm-clerical,Unmarried,White,Female,40
10615,69,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,6
10616,51,State-gov,Assoc-voc,Divorced,Tech-support,Not-in-family,White,Male,39
10617,42,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,40
10618,53,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50
10620,37,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,40
10622,20,Private,Some-college,Never-married,Other-service,Own-child,White,Female,24
10623,38,State-gov,Some-college,Separated,Adm-clerical,Unmarried,Black,Female,38
10624,52,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,48
10625,48,Self-emp-inc,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,50
10626,30,Private,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
10627,37,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,65
10628,47,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,45
10629,33,Local-gov,Bachelors,Divorced,Protective-serv,Unmarried,White,Female,60
10631,20,Private,Some-college,Never-married,Other-service,Own-child,White,Male,15
10632,41,State-gov,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Male,40
10633,32,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,45
10634,54,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,50
10635,36,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,40
10636,46,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,40
10637,45,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
10638,18,Private,Some-college,Never-married,Other-service,Own-child,White,Female,16
10639,62,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,60
10640,33,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
10641,42,Private,HS-grad,Divorced,Craft-repair,Unmarried,White,Male,40
10642,18,Private,Some-college,Never-married,Prof-specialty,Own-child,White,Female,40
10644,43,Private,7th-8th,Married-civ-spouse,Transport-moving,Husband,Black,Male,40
10645,20,Private,HS-grad,Never-married,Other-service,Unmarried,Black,Female,25
10646,50,Private,Bachelors,Divorced,Sales,Not-in-family,White,Male,45
10647,42,Local-gov,Doctorate,Married-civ-spouse,Exec-managerial,Husband,White,Male,43
10648,36,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
10649,22,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,40
10650,30,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Male,40
10652,43,Local-gov,Assoc-acdm,Married-civ-spouse,Tech-support,Husband,White,Male,43
10653,38,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
10654,34,Local-gov,Bachelors,Never-married,Other-service,Not-in-family,White,Male,14
10655,40,Private,Some-college,Separated,Adm-clerical,Unmarried,White,Female,45
10656,40,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
10657,41,Local-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,50
10659,65,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,4
10660,52,Federal-gov,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,50
10661,59,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,40
10662,18,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,25
10663,48,Private,Assoc-acdm,Married-civ-spouse,Prof-specialty,Husband,White,Male,45
10664,45,Private,5th-6th,Divorced,Transport-moving,Unmarried,White,Male,40
10665,24,Private,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,40
10666,27,State-gov,Assoc-acdm,Never-married,Protective-serv,Not-in-family,White,Male,40
10667,40,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,50
10668,44,State-gov,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,40
10669,24,Private,HS-grad,Never-married,Farming-fishing,Own-child,Black,Male,50
10671,17,Private,12th,Never-married,Sales,Own-child,White,Male,40
10673,71,?,Bachelors,Married-civ-spouse,?,Husband,White,Male,30
10674,37,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,40
10675,33,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40
10676,41,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,40
10679,18,?,11th,Never-married,?,Unmarried,Black,Female,50
10680,34,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,40
10683,46,?,Bachelors,Divorced,?,Not-in-family,White,Female,8
10684,64,?,11th,Widowed,?,Not-in-family,White,Female,35
10685,24,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Male,20
10686,23,Private,Bachelors,Never-married,Handlers-cleaners,Own-child,White,Male,30
10687,33,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
10688,58,Self-emp-inc,Assoc-voc,Divorced,Sales,Not-in-family,White,Male,56
10689,25,Private,9th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40
10690,44,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,55
10691,53,Federal-gov,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
10692,38,Local-gov,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,35
10693,36,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,45
10694,25,State-gov,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Male,40
10695,54,Federal-gov,Bachelors,Divorced,Exec-managerial,Unmarried,White,Female,40
10696,31,Private,12th,Separated,Transport-moving,Unmarried,Black,Male,40
10697,18,State-gov,HS-grad,Never-married,Adm-clerical,Own-child,White,Male,40
10698,40,Private,HS-grad,Divorced,Other-service,Not-in-family,Black,Male,40
10699,26,Private,Some-college,Married-civ-spouse,Sales,Wife,Black,Female,40
10700,68,?,Doctorate,Married-civ-spouse,?,Husband,White,Male,50
10701,33,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,50
10702,22,Private,Assoc-acdm,Never-married,Exec-managerial,Not-in-family,White,Male,55
10703,50,State-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40
10704,24,?,Bachelors,Never-married,?,Own-child,White,Male,30
10705,44,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,40
10707,34,Self-emp-not-inc,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,40
10708,45,Federal-gov,Some-college,Widowed,Tech-support,Not-in-family,White,Female,45
10710,25,Private,10th,Married-civ-spouse,Other-service,Own-child,White,Female,35
10711,20,Private,Some-college,Separated,Sales,Unmarried,Black,Female,40
10712,46,Federal-gov,HS-grad,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Male,40
10713,26,Private,Assoc-acdm,Never-married,Tech-support,Own-child,White,Male,40
10714,45,Private,1st-4th,Married-civ-spouse,Other-service,Wife,White,Female,25
10715,70,?,HS-grad,Widowed,?,Unmarried,White,Female,4
10717,28,Private,Assoc-voc,Never-married,Sales,Not-in-family,White,Male,40
10718,35,?,Assoc-acdm,Married-civ-spouse,?,Wife,White,Female,16
10719,36,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,45
10720,32,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Female,40
10721,29,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,50
10722,36,Private,Bachelors,Divorced,Prof-specialty,Unmarried,White,Male,45
10723,19,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,30
10725,48,Private,Masters,Married-civ-spouse,Transport-moving,Husband,White,Male,55
10726,49,Self-emp-not-inc,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,50
10727,55,Private,Masters,Married-civ-spouse,Tech-support,Husband,White,Male,20
10730,42,Federal-gov,Assoc-acdm,Divorced,Adm-clerical,Not-in-family,White,Female,40
10731,30,Local-gov,Assoc-voc,Married-civ-spouse,Protective-serv,Husband,White,Male,40
10733,37,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,40
10734,35,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,45
10735,30,Private,Assoc-voc,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,40
10737,55,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,70
10739,33,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,48
10742,37,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
10743,28,Private,HS-grad,Never-married,Sales,Own-child,White,Male,60
10745,76,?,HS-grad,Married-civ-spouse,?,Husband,White,Male,20
10746,35,?,Some-college,Never-married,?,Unmarried,Black,Female,40
10748,35,Private,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,40
10749,39,Local-gov,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,40
10750,64,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,40
10752,45,Local-gov,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,40
10753,27,Private,5th-6th,Married-civ-spouse,Transport-moving,Husband,White,Male,40
10754,43,State-gov,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,50
10755,23,Private,Some-college,Never-married,Other-service,Own-child,White,Female,37
10756,25,Private,10th,Never-married,Handlers-cleaners,Own-child,Black,Male,40
10757,39,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,50
10758,63,Private,HS-grad,Married-civ-spouse,Sales,Wife,White,Female,35
10759,37,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
10760,26,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Other,Male,40
10761,33,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,40
10762,45,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,70
10763,28,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,40
10764,20,Private,Some-college,Never-married,Other-service,Own-child,White,Female,20
10765,34,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,20
10766,34,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,40
10767,41,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
10769,36,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
10770,38,Private,Some-college,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,40
10771,46,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,72
10772,43,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,Female,60
10774,26,Local-gov,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,35
10775,28,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,35
10776,54,Self-emp-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
10777,53,Private,HS-grad,Never-married,Craft-repair,Not-in-family,Other,Female,40
10778,24,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,50
10779,23,Private,Some-college,Never-married,Exec-managerial,Own-child,White,Male,30
10780,55,Local-gov,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,40
10781,58,Self-emp-not-inc,9th,Separated,Craft-repair,Not-in-family,White,Male,40
10783,19,Private,10th,Never-married,Other-service,Other-relative,Black,Female,20
10784,28,?,Some-college,Never-married,?,Unmarried,White,Female,40
10785,45,Private,Some-college,Never-married,Sales,Not-in-family,White,Male,52
10788,47,Private,HS-grad,Separated,Adm-clerical,Unmarried,White,Female,40
10789,34,Private,Some-college,Divorced,Transport-moving,Not-in-family,White,Male,40
10790,40,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,35
10791,24,Private,HS-grad,Separated,Other-service,Unmarried,White,Female,25
10792,30,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,50
10793,67,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,10
10794,24,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,40
10795,43,Local-gov,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,40
10796,29,Private,12th,Never-married,Craft-repair,Unmarried,White,Male,40
10798,61,Federal-gov,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
10799,45,Local-gov,Doctorate,Married-civ-spouse,Exec-managerial,Husband,White,Male,45
10801,58,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
10802,52,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,40
10803,34,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Male,40
10805,25,?,Some-college,Never-married,?,Not-in-family,White,Male,40
10807,54,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Female,40
10808,43,State-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
