,age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week
4229,41,Local-gov,Some-college,Married-civ-spouse,Transport-moving,Wife,White,Female,25
4231,38,Self-emp-not-inc,Assoc-voc,Divorced,Exec-managerial,Unmarried,White,Male,35
4232,54,Private,9th,Married-civ-spouse,Exec-managerial,Husband,White,Male,45
4234,31,Private,Some-college,Widowed,Exec-managerial,Unmarried,White,Female,30
4235,26,State-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,40
4237,29,Private,Masters,Never-married,Transport-moving,Own-child,Black,Male,40
4238,61,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,50
4239,24,Private,Some-college,Separated,Sales,Unmarried,White,Female,45
4240,22,?,12th,Never-married,?,Not-in-family,White,Male,30
4241,34,Private,Assoc-acdm,Never-married,Prof-specialty,Not-in-family,White,Male,40
4242,42,Private,Some-college,Divorced,Craft-repair,Own-child,White,Male,40
4243,24,Private,11th,Never-married,Craft-repair,Not-in-family,White,Male,40
4245,27,Federal-gov,HS-grad,Never-married,Craft-repair,Not-in-family,Black,Male,40
4247,20,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,40
4248,51,Private,11th,Never-married,Other-service,Not-in-family,Black,Female,40
4249,68,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,30
4250,28,Federal-gov,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Male,48
4252,35,Private,Some-college,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,40
4253,44,Private,HS-grad,Divorced,Adm-clerical,Unmarried,Black,Female,40
4254,41,Private,Bachelors,Never-married,Handlers-cleaners,Not-in-family,White,Male,40
4255,44,Private,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,45
4256,20,Private,HS-grad,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,40
4257,46,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,75
4258,27,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Transport-moving,Husband,White,Male,70
4259,32,Private,Some-college,Never-married,Other-service,Not-in-family,White,Male,50
4260,46,Private,Some-college,Divorced,Sales,Not-in-family,White,Male,50
4261,26,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,24
4262,20,Private,Some-college,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,40
4264,49,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
4265,32,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,55
4266,32,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,50
4267,49,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,40
4268,36,Private,HS-grad,Never-married,Transport-moving,Not-in-family,White,Male,45
4270,52,Federal-gov,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,40
4271,42,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,50
4272,22,?,Some-college,Never-married,?,Own-child,White,Male,40
4274,30,Local-gov,Bachelors,Separated,Prof-specialty,Not-in-family,White,Female,40
4275,44,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40
4278,59,Private,Bachelors,Separated,Adm-clerical,Unmarried,White,Male,60
4279,46,Private,HS-grad,Divorced,Prof-specialty,Unmarried,White,Female,40
4281,64,Federal-gov,7th-8th,Widowed,Other-service,Unmarried,White,Female,30
4282,31,Private,Some-college,Married-civ-spouse,Sales,Wife,Black,Female,40
4283,64,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,20
4284,45,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Female,40
4286,32,Private,HS-grad,Never-married,Adm-clerical,Other-relative,Black,Female,40
4288,66,?,10th,Divorced,?,Not-in-family,White,Female,20
4289,23,Private,Some-college,Never-married,Sales,Not-in-family,White,Male,45
4290,49,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
4291,32,Private,12th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
4292,49,Private,Assoc-voc,Never-married,Exec-managerial,Unmarried,White,Female,40
4294,28,Private,Prof-school,Never-married,Prof-specialty,Not-in-family,White,Female,85
4295,47,Private,HS-grad,Married-civ-spouse,Sales,Husband,Black,Male,40
4297,34,Local-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
4299,20,?,Some-college,Never-married,?,Own-child,White,Female,40
4300,21,Private,Some-college,Never-married,Sales,Not-in-family,White,Female,15
4303,37,Private,1st-4th,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,40
4304,41,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,56
4305,44,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Male,50
4306,30,Private,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,40
4307,54,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
4308,35,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,99
4309,58,?,HS-grad,Widowed,?,Not-in-family,White,Female,12
4310,21,Private,Some-college,Never-married,Tech-support,Own-child,White,Female,25
4311,35,Self-emp-not-inc,Masters,Married-civ-spouse,Sales,Husband,White,Male,40
4314,48,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Female,40
4315,56,?,Some-college,Married-civ-spouse,?,Husband,White,Male,40
4316,65,Self-emp-not-inc,Some-college,Widowed,Craft-repair,Not-in-family,White,Female,35
4317,40,Private,Bachelors,Separated,Adm-clerical,Unmarried,Black,Male,35
4319,45,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
4321,32,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,40
4322,35,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Male,50
4323,22,Self-emp-not-inc,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,48
4324,37,Private,Assoc-voc,Separated,Prof-specialty,Own-child,White,Female,38
4325,25,Private,Bachelors,Never-married,Craft-repair,Not-in-family,White,Male,40
4327,46,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,48
4328,30,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,27
4329,63,Private,Assoc-acdm,Divorced,Exec-managerial,Not-in-family,White,Male,40
4331,68,Self-emp-not-inc,7th-8th,Married-civ-spouse,Exec-managerial,Husband,White,Male,16
4332,36,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,50
4333,28,Self-emp-inc,Some-college,Never-married,Exec-managerial,Not-in-family,White,Male,50
4335,47,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
4337,33,?,Bachelors,Never-married,?,Own-child,Asian-Pac-Islander,Male,80
4338,34,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
4339,46,Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
4340,28,Private,Some-college,Married-spouse-absent,Adm-clerical,Own-child,White,Female,40
4341,36,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,52
4342,18,Private,Some-college,Never-married,Sales,Own-child,White,Female,20
4343,33,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,50
4344,51,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,60
4345,56,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,35
4346,54,Private,HS-grad,Never-married,Adm-clerical,Unmarried,White,Female,40
4350,22,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,35
4351,33,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
4352,28,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,50
4353,63,Private,Some-college,Married-civ-spouse,Prof-specialty,Wife,White,Female,12
4354,53,Federal-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,60
4355,37,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,50
4356,50,Federal-gov,Some-college,Divorced,Exec-managerial,Unmarried,White,Male,40
4357,22,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,40
4358,40,Federal-gov,Assoc-acdm,Never-married,Adm-clerical,Not-in-family,White,Female,40
4359,22,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,40
4360,21,Private,Some-college,Never-married,Prof-specialty,Own-child,White,Male,40
4361,25,Private,Assoc-acdm,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,40
4362,20,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,Female,40
4363,43,Federal-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40
4364,29,Private,Assoc-voc,Never-married,Exec-managerial,Unmarried,White,Female,50
4366,42,Private,Masters,Married-civ-spouse,Sales,Husband,White,Male,50
4367,33,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,40
4368,27,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,40
4369,22,?,Some-college,Never-married,?,Own-child,White,Female,40
4370,29,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,38
4371,29,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40
4372,20,Private,Some-college,Never-married,Exec-managerial,Own-child,White,Female,20
4373,35,Private,10th,Never-married,Adm-clerical,Own-child,White,Male,40
4375,33,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,50
4376,67,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
4377,46,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,10
4378,45,Private,9th,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,40
4380,35,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,70
4381,48,Self-emp-not-inc,Bachelors,Married-spouse-absent,Exec-managerial,Not-in-family,Black,Male,40
4382,49,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,Black,Female,40
4383,20,Private,Some-college,Never-married,Sales,Other-relative,White,Female,40
4384,27,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,46
4385,64,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,20
4386,53,Federal-gov,Some-college,Separated,Craft-repair,Not-in-family,Black,Male,40
4387,52,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,40
4388,29,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,55
4389,32,Self-emp-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40
4392,34,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,20
4394,39,Private,HS-grad,Never-married,Prof-specialty,Not-in-family,White,Male,50
4395,28,Private,11th,Never-married,Handlers-cleaners,Other-relative,White,Male,40
4396,17,Private,12th,Never-married,Sales,Not-in-family,White,Female,10
4397,54,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,50
4398,24,Private,Some-college,Never-married,Sales,Own-child,White,Male,40
4399,25,Private,HS-grad,Never-married,Exec-managerial,Own-child,White,Female,40
4400,25,Private,11th,Divorced,Other-service,Unmarried,White,Female,12
4401,48,Local-gov,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,40
4402,24,Private,Bachelors,Never-married,Sales,Own-child,White,Female,40
4403,31,Private,Some-college,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,50
4404,47,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40
4405,45,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
4406,19,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,25
4408,52,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,40
4409,19,?,HS-grad,Never-married,?,Other-relative,Asian-Pac-Islander,Female,12
4410,60,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,28
4411,43,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,50
4412,24,Private,Assoc-acdm,Divorced,Other-service,Own-child,White,Female,30
4414,51,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,40
4417,40,Self-emp-inc,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,50
4418,54,Private,Some-college,Widowed,Exec-managerial,Unmarried,White,Female,40
4419,35,Private,Bachelors,Never-married,Other-service,Other-relative,White,Male,50
4420,52,Private,11th,Separated,Machine-op-inspct,Unmarried,Black,Male,40
4421,53,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
4422,56,?,Some-college,Widowed,?,Not-in-family,Black,Female,40
4423,35,Private,HS-grad,Divorced,Craft-repair,Unmarried,Black,Male,40
4424,43,Self-emp-not-inc,Some-college,Divorced,Sales,Unmarried,White,Female,42
4425,29,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,40
4426,29,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,65
4427,27,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,40
4428,58,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,40
4433,52,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
4434,38,Private,Assoc-voc,Never-married,Tech-support,Not-in-family,White,Male,50
4435,40,?,Some-college,Divorced,?,Not-in-family,White,Female,30
4436,39,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
4437,56,?,Masters,Never-married,?,Not-in-family,White,Female,50
4438,68,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,55
4439,24,Private,HS-grad,Never-married,Sales,Not-in-family,White,Male,38
4440,40,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,50
4441,43,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Black,Male,99
4442,38,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,70
4443,45,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,40
4444,18,Private,11th,Never-married,Machine-op-inspct,Own-child,White,Male,55
4446,49,Private,HS-grad,Separated,Other-service,Not-in-family,Black,Female,35
4447,25,Private,Some-college,Never-married,Exec-managerial,Own-child,White,Female,40
4449,56,Private,10th,Divorced,Craft-repair,Not-in-family,White,Male,56
4450,26,Self-emp-inc,Some-college,Never-married,Sales,Not-in-family,White,Male,48
4452,25,Self-emp-inc,Bachelors,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,40
4453,25,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,30
4454,21,Private,HS-grad,Never-married,Sales,Other-relative,White,Male,45
4455,48,Self-emp-not-inc,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,40
4456,33,State-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,60
4457,31,State-gov,HS-grad,Divorced,Protective-serv,Own-child,Other,Male,40
4458,26,Self-emp-not-inc,HS-grad,Divorced,Farming-fishing,Unmarried,White,Male,65
4459,37,State-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,38
4460,29,?,Some-college,Divorced,?,Unmarried,White,Female,30
4461,20,Private,Some-college,Never-married,Other-service,Own-child,White,Male,20
4462,28,Private,Some-college,Married-civ-spouse,Sales,Husband,Other,Male,60
4464,73,?,10th,Never-married,?,Not-in-family,White,Male,4
4465,49,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
4466,51,Private,Some-college,Married-civ-spouse,Prof-specialty,Wife,White,Female,40
4469,18,Private,12th,Never-married,Sales,Own-child,White,Male,24
4470,41,Private,10th,Married-civ-spouse,Transport-moving,Husband,Black,Male,40
4471,46,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,40
4472,46,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,40
4473,64,Private,10th,Married-civ-spouse,Transport-moving,Husband,White,Male,40
4474,50,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,40
4477,22,State-gov,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,25
4478,37,Private,Bachelors,Divorced,Exec-managerial,Unmarried,White,Female,45
4479,39,Federal-gov,Prof-school,Never-married,Prof-specialty,Not-in-family,White,Male,55
4480,30,Private,Bachelors,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,40
4482,26,Private,Some-college,Never-married,Exec-managerial,Unmarried,Black,Female,40
4485,27,Private,HS-grad,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,40
4486,55,Private,10th,Married-civ-spouse,Craft-repair,Husband,Black,Male,40
4487,20,Private,Some-college,Never-married,Other-service,Own-child,White,Male,12
4488,25,Private,Assoc-voc,Never-married,Prof-specialty,Not-in-family,White,Female,36
4489,28,Private,Assoc-acdm,Separated,Other-service,Not-in-family,White,Male,40
4490,29,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,50
4491,60,Private,11th,Married-civ-spouse,Sales,Husband,White,Male,40
4492,37,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,50
4494,27,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,60
4495,50,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
4496,41,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,70
4497,46,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,47
4498,35,Private,Assoc-voc,Divorced,Other-service,Unmarried,Black,Female,40
4499,21,?,Some-college,Never-married,?,Own-child,White,Male,40
4501,40,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,Black,Male,40
4502,49,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40
4503,29,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,50
4504,43,Local-gov,Bachelors,Divorced,Prof-specialty,Unmarried,White,Female,40
4505,39,Private,Assoc-acdm,Never-married,Transport-moving,Not-in-family,Black,Male,60
4506,35,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,60
4507,52,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40
4508,25,Private,Some-college,Never-married,Handlers-cleaners,Not-in-family,Black,Male,40
4509,20,Self-emp-inc,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Female,30
4510,46,Private,Some-college,Divorced,Other-service,Unmarried,White,Female,10
4512,29,Private,Bachelors,Married-civ-spouse,Craft-repair,Other-relative,Asian-Pac-Islander,Male,30
